10,3636,0.52,0.32,0.691,0.722,1,0.872
8,3637,0.351,0.216,0.539,0.72,3,0.737
8,3637,0.361,0.209,0.539,0.723,1,0.103
10,3637,0.523,0.32,0.69,0.722,1,0.874
8,3638,0.352,0.215,0.537,0.735,3,0.688
8,3638,0.354,0.217,0.536,0.732,1,0.135
10,3638,0.525,0.326,0.69,0.724,1,0.86
8,3639,0.348,0.23,0.522,0.738,3,0.703
8,3639,0.35,0.234,0.523,0.734,1,0.232
10,3639,0.522,0.331,0.688,0.721,1,0.875
8,3640,0.346,0.235,0.518,0.742,3,0.665
8,3640,0.349,0.235,0.514,0.738,1,0.217
10,3640,0.524,0.329,0.688,0.723,1,0.842
8,3641,0.346,0.241,0.506,0.741,3,0.642
8,3641,0.347,0.239,0.504,0.742,1,0.284
10,3641,0.519,0.33,0.683,0.733,1,0.87
8,3642,0.346,0.258,0.508,0.742,1,0.504
8,3642,0.349,0.255,0.51,0.742,3,0.384
10,3642,0.519,0.334,0.685,0.74,1,0.826
8,3643,0.338,0.267,0.512,0.741,1,0.532
8,3643,0.335,0.258,0.51,0.745,3,0.383
10,3643,0.518,0.338,0.678,0.729,1,0.824
8,3644,0.332,0.271,0.525,0.75,1,0.772
8,3644,0.326,0.254,0.521,0.753,3,0.131
10,3644,0.517,0.339,0.676,0.739,1,0.672
10,3644,0.514,0.341,0.674,0.742,3,0.244
8,3645,0.329,0.254,0.535,0.757,1,0.745
8,3645,0.329,0.262,0.53,0.748,3,0.242
10,3645,0.515,0.351,0.673,0.736,1,0.648
10,3645,0.512,0.352,0.671,0.74,3,0.326
8,3646,0.328,0.267,0.538,0.756,1,0.578
8,3646,0.327,0.27,0.538,0.75,3,0.41
10,3646,0.512,0.353,0.675,0.739,3,0.542
10,3646,0.514,0.353,0.677,0.737,1,0.432
8,3647,0.326,0.251,0.568,0.763,3,0.687
8,3647,0.328,0.257,0.574,0.762,1,0.232
10,3647,0.508,0.351,0.676,0.745,3,0.626
10,3647,0.511,0.35,0.678,0.742,1,0.286
8,3648,0.335,0.261,0.578,0.766,3,0.794
10,3648,0.509,0.347,0.676,0.746,3,0.592
10,3648,0.512,0.347,0.679,0.743,1,0.352
8,3649,0.361,0.289,0.589,0.775,3,0.584
8,3649,0.359,0.275,0.586,0.774,1,0.383
10,3649,0.506,0.349,0.673,0.737,3,0.537
10,3649,0.508,0.349,0.675,0.734,1,0.432
8,3650,0.36,0.294,0.595,0.781,3,0.803
10,3650,0.505,0.313,0.669,0.751,3,0.645
10,3650,0.512,0.356,0.675,0.744,1,0.301
8,3651,0.369,0.271,0.594,0.789,3,0.762
10,3651,0.505,0.256,0.666,0.745,3,0.747
10,3651,0.516,0.309,0.672,0.741,1,0.302
8,3652,0.372,0.281,0.599,0.787,3,0.744
8,3652,0.387,0.286,0.601,0.786,1,0.105
10,3652,0.504,0.262,0.665,0.744,3,0.781
10,3652,0.515,0.312,0.672,0.742,1,0.106
8,3653,0.383,0.234,0.588,0.783,3,0.687
8,3653,0.395,0.25,0.592,0.78,1,0.213
10,3653,0.504,0.263,0.668,0.747,3,0.767
10,3653,0.517,0.332,0.679,0.742,1,0.161
8,3654,0.383,0.234,0.594,0.797,3,0.75
10,3654,0.52,0.359,0.686,0.745,1,0.493
10,3654,0.511,0.357,0.677,0.747,3,0.468
8,3655,0.39,0.246,0.576,0.803,3,0.793
10,3655,0.513,0.385,0.679,0.76,3,0.627
10,3655,0.52,0.385,0.685,0.761,1,0.361
8,3656,0.394,0.268,0.582,0.799,3,0.753
10,3656,0.518,0.381,0.69,0.761,1,0.534
10,3656,0.512,0.382,0.686,0.759,3,0.479
8,3657,0.383,0.266,0.573,0.806,3,0.77
10,3657,0.523,0.379,0.695,0.765,3,0.739
10,3657,0.53,0.385,0.698,0.753,1,0.324
8,3658,0.385,0.265,0.567,0.807,3,0.794
10,3658,0.521,0.38,0.695,0.763,3,0.677
10,3658,0.528,0.385,0.698,0.754,1,0.47
8,3659,0.397,0.274,0.559,0.8,3,0.759
10,3659,0.528,0.376,0.698,0.762,3,0.703
10,3659,0.535,0.38,0.701,0.755,1,0.432
8,3660,0.387,0.277,0.565,0.801,3,0.716
10,3660,0.54,0.373,0.7,0.758,3,0.672
10,3660,0.546,0.376,0.704,0.751,1,0.49
8,3661,0.381,0.29,0.567,0.807,3,0.65
10,3661,0.555,0.347,0.72,0.758,1,0.567
10,3661,0.548,0.35,0.714,0.759,3,0.48
8,3662,0.377,0.288,0.584,0.813,3,0.797
10,3662,0.563,0.349,0.734,0.743,1,0.521
10,3662,0.558,0.345,0.736,0.755,3,0.412
8,3663,0.394,0.286,0.594,0.816,3,0.761
10,3663,0.576,0.331,0.745,0.747,1,0.589
10,3663,0.572,0.335,0.741,0.758,3,0.384
8,3664,0.394,0.283,0.596,0.817,3,0.779
10,3664,0.573,0.336,0.745,0.756,3,0.681
10,3664,0.575,0.333,0.749,0.745,1,0.207
8,3665,0.409,0.277,0.607,0.815,3,0.834
10,3665,0.584,0.32,0.74,0.753,3,0.693
10,3665,0.588,0.311,0.742,0.748,1,0.267
8,3666,0.416,0.249,0.608,0.815,3,0.784
10,3666,0.582,0.318,0.738,0.76,3,0.687
10,3666,0.588,0.311,0.742,0.759,1,0.262
8,3667,0.436,0.254,0.604,0.818,3,0.851
10,3667,0.588,0.304,0.731,0.759,1,0.623
10,3667,0.585,0.299,0.724,0.763,3,0.534
8,3668,0.46,0.298,0.606,0.821,3,0.832
10,3668,0.584,0.287,0.742,0.768,3,0.697
10,3668,0.591,0.279,0.742,0.764,1,0.352
8,3669,0.453,0.288,0.605,0.816,3,0.806
10,3669,0.592,0.284,0.732,0.769,1,0.673
10,3669,0.587,0.278,0.731,0.774,3,0.574
8,3670,0.45,0.28,0.603,0.818,3,0.807
10,3670,0.593,0.274,0.732,0.77,1,0.647
10,3670,0.586,0.276,0.737,0.776,3,0.647
8,3671,0.45,0.196,0.6,0.822,3,0.806
10,3671,0.59,0.257,0.729,0.775,1,0.676
10,3671,0.582,0.248,0.73,0.784,3,0.572
8,3672,0.457,0.183,0.604,0.819,3,0.819
10,3672,0.581,0.242,0.73,0.778,1,0.612
10,3672,0.571,0.242,0.73,0.783,3,0.51
8,3673,0.458,0.209,0.629,0.82,3,0.701
8,3673,0.464,0.211,0.627,0.818,1,0.123
10,3673,0.568,0.22,0.723,0.782,1,0.661
10,3673,0.561,0.205,0.724,0.789,3,0.557
8,3674,0.469,0.215,0.639,0.82,3,0.78
10,3674,0.556,0.191,0.719,0.789,1,0.678
10,3674,0.551,0.153,0.721,0.796,3,0.534
8,3675,0.469,0.236,0.666,0.829,3,0.83
10,3675,0.533,0.149,0.715,0.791,3,0.793
10,3675,0.534,0.156,0.712,0.789,1,0.123
8,3676,0.475,0.238,0.671,0.828,3,0.759
10,3676,0.531,0.134,0.716,0.793,3,0.765
10,3676,0.531,0.143,0.71,0.793,1,0.215
8,3677,0.477,0.263,0.688,0.837,3,0.835
10,3677,0.517,0.079,0.695,0.791,3,0.805
8,3678,0.469,0.272,0.711,0.839,3,0.878
10,3678,0.514,0.134,0.688,0.78,3,0.793
10,3678,0.514,0.138,0.678,0.777,1,0.118
8,3679,0.451,0.279,0.691,0.844,3,0.865
10,3679,0.501,0.139,0.674,0.773,3,0.796
10,3679,0.502,0.156,0.667,0.769,1,0.113
8,3680,0.441,0.273,0.705,0.841,3,0.896
10,3680,0.482,0.189,0.648,0.77,3,0.776
10,3680,0.481,0.191,0.642,0.768,1,0.256
8,3681,0.434,0.269,0.714,0.84,3,0.878
10,3681,0.469,0.162,0.613,0.765,3,0.748
10,3681,0.467,0.174,0.604,0.766,1,0.486
10,3681,0.531,0.217,0.705,0.763,1,0.127
8,3682,0.436,0.269,0.709,0.84,3,0.707
8,3682,0.431,0.27,0.709,0.841,1,0.189
10,3682,0.469,0.174,0.609,0.766,3,0.81
10,3682,0.465,0.183,0.604,0.766,1,0.143
8,3683,0.424,0.265,0.718,0.84,3,0.603
8,3683,0.42,0.263,0.725,0.84,6,0.248
10,3683,0.467,0.211,0.59,0.762,3,0.837
10,3683,0.466,0.21,0.588,0.764,1,0.197
8,3684,0.424,0.254,0.712,0.841,3,0.507
8,3684,0.42,0.256,0.713,0.845,6,0.269
10,3684,0.472,0.213,0.579,0.76,3,0.837
10,3684,0.472,0.215,0.572,0.761,1,0.139
8,3685,0.422,0.255,0.708,0.84,3,0.563
8,3685,0.423,0.258,0.708,0.842,4,0.128
8,3685,0.419,0.255,0.708,0.841,6,0.119
10,3685,0.459,0.206,0.552,0.765,1,0.666
10,3685,0.459,0.2,0.556,0.764,3,0.643
8,3686,0.419,0.247,0.693,0.84,3,0.788
8,3686,0.418,0.247,0.691,0.839,6,0.108
10,3686,0.44,0.189,0.578,0.77,3,0.617
10,3686,0.437,0.198,0.556,0.767,1,0.431
8,3687,0.424,0.245,0.675,0.837,3,0.867
10,3687,0.417,0.214,0.541,0.764,3,0.596
10,3687,0.412,0.214,0.529,0.763,1,0.432
8,3688,0.424,0.245,0.671,0.837,3,0.855
10,3688,0.414,0.213,0.538,0.765,3,0.597
10,3688,0.411,0.214,0.53,0.763,1,0.542
8,3689,0.436,0.236,0.661,0.834,3,0.829
10,3689,0.402,0.197,0.548,0.766,3,0.729
10,3689,0.404,0.196,0.536,0.764,1,0.274
10,3689,0.405,0.196,0.546,0.765,4,0.18
8,3690,0.445,0.235,0.65,0.833,3,0.732
8,3690,0.447,0.237,0.65,0.832,6,0.104
10,3690,0.373,0.209,0.536,0.768,1,0.668
10,3690,0.369,0.212,0.542,0.767,3,0.4
8,3691,0.465,0.235,0.64,0.833,3,0.758
8,3691,0.466,0.239,0.64,0.834,4,0.143
10,3691,0.368,0.199,0.535,0.775,3,0.57
10,3691,0.371,0.2,0.529,0.77,1,0.526
8,3692,0.504,0.26,0.631,0.836,3,0.835
10,3692,0.318,0.215,0.524,0.768,1,0.562
10,3692,0.313,0.223,0.529,0.769,3,0.544
8,3693,0.491,0.261,0.633,0.837,3,0.719
8,3693,0.471,0.258,0.682,0.834,5,0.178
10,3693,0.291,0.218,0.532,0.773,3,0.827
10,3693,0.292,0.215,0.528,0.771,1,0.101
8,3694,0.492,0.256,0.629,0.837,3,0.716
8,3694,0.478,0.26,0.669,0.837,5,0.168
10,3694,0.283,0.234,0.528,0.77,3,0.737
10,3694,0.287,0.226,0.528,0.77,1,0.562
8,3695,0.481,0.265,0.668,0.841,3,0.831
10,3695,0.271,0.207,0.53,0.769,3,0.836
10,3695,0.271,0.215,0.524,0.769,1,0.152
8,3696,0.474,0.269,0.697,0.841,3,0.848
10,3696,0.295,0.207,0.524,0.769,3,0.776
10,3696,0.302,0.201,0.522,0.769,1,0.252
8,3697,0.47,0.27,0.698,0.846,3,0.679
10,3697,0.31,0.191,0.524,0.763,3,0.803
10,3697,0.313,0.189,0.52,0.763,1,0.194
8,3698,0.467,0.287,0.696,0.852,3,0.765
10,3698,0.315,0.188,0.529,0.764,3,0.76
10,3698,0.327,0.193,0.521,0.762,1,0.326
8,3699,0.467,0.298,0.692,0.854,3,0.862
10,3699,0.352,0.155,0.525,0.766,1,0.745
10,3699,0.342,0.163,0.533,0.769,3,0.527
8,3700,0.467,0.298,0.691,0.856,3,0.867
10,3700,0.35,0.165,0.525,0.767,1,0.785
10,3700,0.336,0.164,0.528,0.766,3,0.601
8,3701,0.465,0.3,0.686,0.865,3,0.896
10,3701,0.34,0.189,0.533,0.767,3,0.796
10,3701,0.349,0.196,0.527,0.766,1,0.285
8,3702,0.462,0.299,0.68,0.877,3,0.631
10,3702,0.344,0.173,0.538,0.764,3,0.828
10,3702,0.353,0.182,0.532,0.763,1,0.109
8,3703,0.46,0.297,0.685,0.889,3,0.837
10,3703,0.356,0.198,0.548,0.762,1,0.741
10,3703,0.352,0.19,0.544,0.765,3,0.47
8,3704,0.453,0.288,0.676,0.899,3,0.752
10,3704,0.359,0.166,0.547,0.769,3,0.653
10,3704,0.369,0.177,0.553,0.768,1,0.472
8,3705,0.451,0.293,0.672,0.909,3,0.849
10,3705,0.375,0.217,0.552,0.772,3,0.623
10,3705,0.376,0.222,0.555,0.768,1,0.376
8,3706,0.449,0.289,0.664,0.908,3,0.654
10,3706,0.372,0.22,0.555,0.773,3,0.752
10,3706,0.376,0.227,0.559,0.77,1,0.235
8,3707,0.441,0.288,0.644,0.909,3,0.57
10,3707,0.367,0.226,0.556,0.765,3,0.622
10,3707,0.374,0.223,0.559,0.761,1,0.597
8,3708,0.436,0.269,0.621,0.902,3,0.597
10,3708,0.366,0.248,0.568,0.764,1,0.751
10,3708,0.364,0.242,0.565,0.764,3,0.38
8,3709,0.429,0.24,0.604,0.891,3,0.8
10,3709,0.357,0.265,0.576,0.762,1,0.829
10,3709,0.359,0.262,0.57,0.761,3,0.198
8,3710,0.421,0.228,0.59,0.889,3,0.811
10,3710,0.348,0.284,0.585,0.761,1,0.883
8,3711,0.397,0.23,0.559,0.886,3,0.757
10,3711,0.353,0.285,0.594,0.76,1,0.873
8,3712,0.398,0.23,0.559,0.887,3,0.808
10,3712,0.352,0.281,0.601,0.76,1,0.889
8,3713,0.36,0.205,0.551,0.886,3,0.882
10,3713,0.362,0.282,0.619,0.762,1,0.872
8,3714,0.328,0.146,0.527,0.894,3,0.868
10,3714,0.336,0.289,0.619,0.768,1,0.642
10,3714,0.331,0.286,0.613,0.77,3,0.46
8,3715,0.308,0.109,0.502,0.903,3,0.867
10,3715,0.319,0.312,0.617,0.765,3,0.624
10,3715,0.327,0.325,0.621,0.76,1,0.385
8,3716,0.305,0.118,0.486,0.906,3,0.835
10,3716,0.298,0.329,0.607,0.765,3,0.59
10,3716,0.298,0.324,0.616,0.76,1,0.469
8,3717,0.297,0.05,0.482,0.904,3,0.851
10,3717,0.301,0.335,0.604,0.761,1,0.603
10,3717,0.298,0.337,0.611,0.764,3,0.497
8,3718,0.296,0.054,0.476,0.902,3,0.852
10,3718,0.292,0.338,0.602,0.76,1,0.632
10,3718,0.29,0.343,0.592,0.764,3,0.391
8,3719,0.276,0.127,0.467,0.9,3,0.823
10,3719,0.322,0.345,0.593,0.763,1,0.648
10,3719,0.307,0.342,0.6,0.767,3,0.312
8,3720,0.247,0.105,0.474,0.903,3,0.802
10,3720,0.288,0.347,0.589,0.769,1,0.663
10,3720,0.282,0.348,0.588,0.769,3,0.501
8,3721,0.296,0.15,0.467,0.912,3,0.762
8,3721,0.266,0.155,0.488,0.907,6,0.156
10,3721,0.296,0.346,0.577,0.77,1,0.742
10,3721,0.279,0.348,0.577,0.77,3,0.263
8,3722,0.3,0.17,0.47,0.914,3,0.795
10,3722,0.274,0.35,0.561,0.774,3,0.612
10,3722,0.288,0.345,0.572,0.777,1,0.567
8,3723,0.275,0.183,0.47,0.912,3,0.787
10,3723,0.294,0.346,0.565,0.781,1,0.635
10,3723,0.282,0.344,0.568,0.782,3,0.519
8,3724,0.286,0.187,0.464,0.912,3,0.814
10,3724,0.288,0.344,0.569,0.778,3,0.673
10,3724,0.292,0.345,0.567,0.783,1,0.447
8,3725,0.292,0.209,0.47,0.911,3,0.794
8,3725,0.269,0.192,0.484,0.921,6,0.157
10,3725,0.297,0.342,0.562,0.784,3,0.66
10,3725,0.304,0.343,0.564,0.79,1,0.419
8,3726,0.308,0.223,0.477,0.919,3,0.819
10,3726,0.305,0.337,0.549,0.784,3,0.712
10,3726,0.314,0.339,0.555,0.786,1,0.474
8,3727,0.317,0.249,0.482,0.92,3,0.823
10,3727,0.303,0.324,0.549,0.787,3,0.646
10,3727,0.309,0.327,0.546,0.785,1,0.526
8,3728,0.321,0.268,0.493,0.924,3,0.867
10,3728,0.315,0.32,0.548,0.783,1,0.688
10,3728,0.313,0.318,0.553,0.781,3,0.441
8,3729,0.329,0.284,0.505,0.927,3,0.849
10,3729,0.314,0.312,0.551,0.781,1,0.749
10,3729,0.311,0.314,0.548,0.785,3,0.272
8,3730,0.325,0.278,0.504,0.928,3,0.9
10,3730,0.316,0.313,0.549,0.781,1,0.813
10,3730,0.315,0.315,0.546,0.785,3,0.116
8,3731,0.337,0.289,0.512,0.933,3,0.903
10,3731,0.313,0.309,0.548,0.79,1,0.794
8,3732,0.336,0.306,0.514,0.934,3,0.879
10,3732,0.306,0.299,0.535,0.78,1,0.566
10,3732,0.3,0.299,0.528,0.79,3,0.484
8,3733,0.328,0.318,0.528,0.943,3,0.863
10,3733,0.296,0.296,0.536,0.783,1,0.557
10,3733,0.292,0.294,0.52,0.79,3,0.421
8,3734,0.312,0.324,0.535,0.95,3,0.881
10,3734,0.283,0.278,0.499,0.793,3,0.652
10,3734,0.292,0.283,0.513,0.781,1,0.495
8,3735,0.271,0.325,0.553,0.954,3,0.826
10,3735,0.282,0.281,0.503,0.773,1,0.558
10,3735,0.286,0.275,0.486,0.79,3,0.396
8,3736,0.262,0.327,0.552,0.954,3,0.799
8,3736,0.257,0.326,0.554,0.951,1,0.224
10,3736,0.285,0.275,0.486,0.779,3,0.627
10,3736,0.287,0.271,0.502,0.776,1,0.261
8,3737,0.255,0.33,0.559,0.957,3,0.659
8,3737,0.262,0.32,0.56,0.951,1,0.213
10,3737,0.285,0.275,0.493,0.771,1,0.688
10,3737,0.276,0.279,0.475,0.783,3,0.214
8,3738,0.247,0.321,0.558,0.957,3,0.702
8,3738,0.254,0.312,0.559,0.955,1,0.161
10,3738,0.273,0.274,0.468,0.785,3,0.554
10,3738,0.276,0.27,0.482,0.773,1,0.526
8,3739,0.263,0.321,0.56,0.96,3,0.771
8,3739,0.269,0.314,0.56,0.957,1,0.144
10,3739,0.261,0.284,0.474,0.77,1,0.524
10,3739,0.257,0.281,0.466,0.769,3,0.498
8,3740,0.266,0.313,0.562,0.953,3,0.884
8,3740,0.282,0.308,0.561,0.95,1,0.156
10,3740,0.242,0.276,0.476,0.776,1,0.561
10,3740,0.233,0.278,0.459,0.774,3,0.516
8,3741,0.289,0.297,0.572,0.943,3,0.906
10,3741,0.226,0.277,0.472,0.778,1,0.656
10,3741,0.223,0.278,0.461,0.77,3,0.347
8,3742,0.291,0.298,0.575,0.942,3,0.899
10,3742,0.224,0.275,0.468,0.779,1,0.552
10,3742,0.221,0.276,0.462,0.772,3,0.462
8,3743,0.294,0.275,0.573,0.926,3,0.901
10,3743,0.217,0.265,0.465,0.775,1,0.59
10,3743,0.212,0.269,0.454,0.772,3,0.474
8,3744,0.297,0.246,0.567,0.917,3,0.915
10,3744,0.21,0.251,0.462,0.775,1,0.647
10,3744,0.199,0.258,0.454,0.778,3,0.52
8,3745,0.304,0.221,0.563,0.904,3,0.915
10,3745,0.219,0.237,0.475,0.769,1,0.638
10,3745,0.208,0.239,0.466,0.77,3,0.586
8,3746,0.302,0.201,0.557,0.891,3,0.878
10,3746,0.234,0.224,0.487,0.761,3,0.72
10,3746,0.235,0.226,0.488,0.76,1,0.435
8,3747,0.33,0.186,0.533,0.855,3,0.888
10,3747,0.24,0.231,0.497,0.752,3,0.904
10,3747,0.24,0.23,0.497,0.755,1,0.179
8,3748,0.326,0.185,0.536,0.857,3,0.891
10,3748,0.239,0.23,0.495,0.753,1,0.791
10,3748,0.24,0.229,0.496,0.746,3,0.62
8,3749,0.35,0.165,0.519,0.834,3,0.899
8,3749,0.351,0.166,0.515,0.833,1,0.116
10,3749,0.242,0.22,0.502,0.747,1,0.867
10,3749,0.243,0.217,0.502,0.745,3,0.675
8,3750,0.37,0.164,0.508,0.818,3,0.899
10,3750,0.245,0.202,0.515,0.744,1,0.871
10,3750,0.245,0.203,0.516,0.743,3,0.739
8,3751,0.383,0.159,0.515,0.807,3,0.872
8,3751,0.393,0.166,0.513,0.806,1,0.182
10,3751,0.25,0.201,0.532,0.742,3,0.862
10,3751,0.249,0.202,0.533,0.746,1,0.542
8,3752,0.4,0.174,0.539,0.795,3,0.84
8,3752,0.409,0.175,0.533,0.796,1,0.301
10,3752,0.257,0.207,0.55,0.746,1,0.862
10,3752,0.255,0.202,0.547,0.745,3,0.546
8,3753,0.425,0.192,0.54,0.788,3,0.801
8,3753,0.424,0.191,0.541,0.789,1,0.339
10,3753,0.277,0.184,0.563,0.747,1,0.887
10,3753,0.278,0.178,0.561,0.745,3,0.496
8,3754,0.425,0.192,0.542,0.787,3,0.834
8,3754,0.422,0.187,0.541,0.791,1,0.164
10,3754,0.276,0.184,0.563,0.746,1,0.894
10,3754,0.278,0.18,0.561,0.744,3,0.557
8,3755,0.436,0.212,0.55,0.78,3,0.784
8,3755,0.433,0.212,0.552,0.783,1,0.715
10,3755,0.299,0.183,0.576,0.749,3,0.775
10,3755,0.299,0.188,0.577,0.753,1,0.662
8,3756,0.438,0.218,0.566,0.772,3,0.753
8,3756,0.437,0.212,0.571,0.773,1,0.519
10,3756,0.311,0.156,0.586,0.752,3,0.751
10,3756,0.309,0.162,0.588,0.75,1,0.659
8,3757,0.432,0.244,0.596,0.767,3,0.655
8,3757,0.432,0.242,0.603,0.769,1,0.626
10,3757,0.327,0.159,0.598,0.753,3,0.789
10,3757,0.324,0.163,0.598,0.752,1,0.376
10,3757,0.326,0.161,0.599,0.753,4,0.117
8,3758,0.424,0.267,0.614,0.759,3,0.671
8,3758,0.428,0.267,0.615,0.759,1,0.598
10,3758,0.336,0.156,0.603,0.752,3,0.84
10,3758,0.338,0.161,0.603,0.757,1,0.253
8,3759,0.418,0.271,0.616,0.755,1,0.82
8,3759,0.418,0.269,0.612,0.753,3,0.66
10,3759,0.36,0.161,0.604,0.755,3,0.745
10,3759,0.36,0.164,0.6,0.755,1,0.228
8,3760,0.418,0.271,0.616,0.755,1,0.864
8,3760,0.418,0.269,0.612,0.752,3,0.409
10,3760,0.36,0.162,0.604,0.756,3,0.752
10,3760,0.361,0.164,0.604,0.756,4,0.154
10,3760,0.361,0.163,0.601,0.756,1,0.134
8,3761,0.432,0.271,0.599,0.742,1,0.847
10,3761,0.354,0.153,0.602,0.756,3,0.734
10,3761,0.355,0.155,0.598,0.755,1,0.466
8,3762,0.436,0.272,0.6,0.736,1,0.905
8,3762,0.433,0.269,0.599,0.736,3,0.14
10,3762,0.368,0.152,0.591,0.757,3,0.543
10,3762,0.367,0.16,0.593,0.758,1,0.204
10,3762,0.366,0.155,0.592,0.757,4,0.112
8,3763,0.439,0.267,0.598,0.731,1,0.838
8,3763,0.437,0.267,0.596,0.73,3,0.354
10,3763,0.377,0.145,0.583,0.758,1,0.508
10,3763,0.375,0.135,0.582,0.754,3,0.462
8,3764,0.44,0.257,0.582,0.726,1,0.704
8,3764,0.439,0.257,0.584,0.724,3,0.605
10,3764,0.38,0.144,0.567,0.757,3,0.644
10,3764,0.383,0.16,0.571,0.761,1,0.259
8,3765,0.445,0.254,0.589,0.726,1,0.801
8,3765,0.443,0.253,0.589,0.723,3,0.411
10,3765,0.385,0.18,0.55,0.759,3,0.623
10,3765,0.386,0.183,0.551,0.758,1,0.476
8,3766,0.445,0.254,0.589,0.726,1,0.655
8,3766,0.443,0.256,0.59,0.724,3,0.601
10,3766,0.384,0.179,0.549,0.759,3,0.836
10,3766,0.385,0.184,0.55,0.759,1,0.179
8,3767,0.45,0.259,0.592,0.721,1,0.685
8,3767,0.449,0.262,0.592,0.721,3,0.555
10,3767,0.393,0.188,0.522,0.759,1,0.687
10,3767,0.39,0.189,0.527,0.76,3,0.495
8,3768,0.458,0.254,0.595,0.721,1,0.83
8,3768,0.457,0.255,0.595,0.718,3,0.311
10,3768,0.39,0.206,0.503,0.761,3,0.782
8,3769,0.466,0.258,0.604,0.722,1,0.762
8,3769,0.464,0.26,0.606,0.723,3,0.433
10,3769,0.378,0.218,0.496,0.764,3,0.703
8,3770,0.461,0.265,0.611,0.723,1,0.924
10,3770,0.364,0.23,0.481,0.759,3,0.837
8,3771,0.451,0.278,0.621,0.724,1,0.78
8,3771,0.453,0.282,0.62,0.723,3,0.293
10,3771,0.341,0.256,0.475,0.762,3,0.817
8,3772,0.453,0.282,0.62,0.725,1,0.913
10,3772,0.342,0.249,0.474,0.763,3,0.899
8,3773,0.444,0.278,0.636,0.724,1,0.815
8,3773,0.445,0.277,0.635,0.723,3,0.315
10,3773,0.325,0.268,0.479,0.768,3,0.855
8,3774,0.44,0.295,0.646,0.73,1,0.905
10,3774,0.312,0.279,0.469,0.773,3,0.871
8,3775,0.44,0.3,0.652,0.731,1,0.84
8,3775,0.438,0.3,0.652,0.731,3,0.285
10,3775,0.308,0.273,0.463,0.78,3,0.842
8,3776,0.44,0.304,0.666,0.741,1,0.878
8,3776,0.438,0.304,0.665,0.739,3,0.12
10,3776,0.305,0.262,0.461,0.779,3,0.824
8,3777,0.448,0.304,0.679,0.742,1,0.811
8,3777,0.446,0.307,0.678,0.744,3,0.163
10,3777,0.298,0.257,0.454,0.775,3,0.826
8,3778,0.448,0.303,0.679,0.742,1,0.882
8,3778,0.447,0.307,0.677,0.742,3,0.127
10,3778,0.298,0.253,0.454,0.775,3,0.819
8,3779,0.466,0.306,0.69,0.746,1,0.878
8,3779,0.46,0.308,0.688,0.745,3,0.189
10,3779,0.273,0.244,0.451,0.77,3,0.84
8,3780,0.486,0.309,0.703,0.756,1,0.697
8,3780,0.482,0.312,0.701,0.752,3,0.553
10,3780,0.276,0.232,0.431,0.761,3,0.844
8,3781,0.506,0.305,0.718,0.761,1,0.647
8,3781,0.506,0.31,0.714,0.761,3,0.401
10,3781,0.257,0.246,0.424,0.758,3,0.855
8,3782,0.512,0.31,0.719,0.768,3,0.633
8,3782,0.518,0.304,0.722,0.771,1,0.338
10,3782,0.258,0.242,0.424,0.753,3,0.855
8,3783,0.517,0.277,0.724,0.773,3,0.786
8,3783,0.519,0.275,0.725,0.775,1,0.148
10,3783,0.255,0.248,0.426,0.755,3,0.851
8,3784,0.518,0.278,0.725,0.773,3,0.773
8,3784,0.523,0.263,0.727,0.776,1,0.185
10,3784,0.257,0.251,0.423,0.752,3,0.836
8,3785,0.516,0.265,0.726,0.778,3,0.715
8,3785,0.518,0.256,0.73,0.78,1,0.207
10,3785,0.269,0.259,0.422,0.757,3,0.846
10,3785,0.272,0.253,0.421,0.754,1,0.125
8,3786,0.514,0.189,0.724,0.783,3,0.734
8,3786,0.515,0.181,0.727,0.784,1,0.191
10,3786,0.256,0.272,0.417,0.76,3,0.85
10,3786,0.262,0.269,0.417,0.759,1,0.19
8,3787,0.513,0.161,0.723,0.792,3,0.824
10,3787,0.264,0.28,0.421,0.764,3,0.826
10,3787,0.268,0.276,0.421,0.764,1,0.355
8,3788,0.517,0.15,0.721,0.798,3,0.779
8,3788,0.519,0.143,0.722,0.797,1,0.166
10,3788,0.274,0.287,0.43,0.766,1,0.635
10,3788,0.272,0.288,0.427,0.765,3,0.618
8,3789,0.523,0.133,0.717,0.802,3,0.716
8,3789,0.528,0.127,0.714,0.804,1,0.247
10,3789,0.285,0.29,0.434,0.764,1,0.718
10,3789,0.289,0.288,0.431,0.761,3,0.449
8,3790,0.523,0.133,0.717,0.804,3,0.688
8,3790,0.525,0.128,0.715,0.803,1,0.317
10,3790,0.286,0.29,0.432,0.762,1,0.791
10,3790,0.285,0.291,0.431,0.763,3,0.195
8,3791,0.533,0.121,0.709,0.809,3,0.746
8,3791,0.534,0.118,0.708,0.808,1,0.454
10,3791,0.3,0.294,0.437,0.769,1,0.789
10,3791,0.3,0.294,0.437,0.769,3,0.295
8,3792,0.542,0.113,0.704,0.811,3,0.684
8,3792,0.543,0.111,0.704,0.812,1,0.577
10,3792,0.307,0.29,0.444,0.776,1,0.925
8,3793,0.55,0.108,0.696,0.819,1,0.604
8,3793,0.549,0.107,0.697,0.817,3,0.549
10,3793,0.311,0.29,0.451,0.78,1,0.9
8,3794,0.538,0.109,0.692,0.818,1,0.641
8,3794,0.538,0.108,0.692,0.821,3,0.49
